idx,orig_idx,question,transformation_type,intensity,image_idx
val_Spatial_Reasoning_127_rotate1_rephrased2,val_Spatial_Reasoning_127,The bench is situated at the rear of the laptop.,rotate,4.0,val_Spatial_Reasoning_127_rotate1
val_Spatial_Reasoning_127_rotate1_rephrased3,val_Spatial_Reasoning_127,The laptop is positioned in front of the bench.,rotate,4.0,val_Spatial_Reasoning_127_rotate1
val_Spatial_Reasoning_127_rotate1_rephrased4,val_Spatial_Reasoning_127,The bench is located behind the laptop.,rotate,4.0,val_Spatial_Reasoning_127_rotate1
val_Spatial_Reasoning_127_rotate2_rephrased1,val_Spatial_Reasoning_127,The laptop is in front of the bench.,rotate,3.0,val_Spatial_Reasoning_127_rotate2
val_Spatial_Reasoning_127_rotate2_rephrased2,val_Spatial_Reasoning_127,The bench is situated to the rear of the laptop.,rotate,3.0,val_Spatial_Reasoning_127_rotate2
val_Spatial_Reasoning_127_rotate2_rephrased3,val_Spatial_Reasoning_127,The laptop is positioned in front of the bench.,rotate,3.0,val_Spatial_Reasoning_127_rotate2
val_Spatial_Reasoning_127_rotate2_rephrased4,val_Spatial_Reasoning_127,The bench is located behind the laptop.,rotate,3.0,val_Spatial_Reasoning_127_rotate2
val_Spatial_Reasoning_127_shift1_rephrased1,val_Spatial_Reasoning_127,The laptop has the bench situated directly behind it.,shift,4.0,val_Spatial_Reasoning_127_shift1
val_Spatial_Reasoning_127_shift1_rephrased2,val_Spatial_Reasoning_127,The bench is located in the direction opposite to the laptop.,shift,4.0,val_Spatial_Reasoning_127_shift1
val_Spatial_Reasoning_127_shift1_rephrased3,val_Spatial_Reasoning_127,"Behind the laptop, you will find the bench.",shift,4.0,val_Spatial_Reasoning_127_shift1
val_Spatial_Reasoning_127_shift1_rephrased4,val_Spatial_Reasoning_127,The laptop is positioned in front of the bench.,shift,4.0,val_Spatial_Reasoning_127_shift1
val_Spatial_Reasoning_127_shift2_rephrased1,val_Spatial_Reasoning_127,The laptop is in front of the bench.,shift,3.0,val_Spatial_Reasoning_127_shift2
val_Spatial_Reasoning_127_shift2_rephrased2,val_Spatial_Reasoning_127,The bench is located in the direction opposite to the laptop.,shift,3.0,val_Spatial_Reasoning_127_shift2
val_Spatial_Reasoning_127_shift2_rephrased3,val_Spatial_Reasoning_127,The laptop is situated in front of the bench.,shift,3.0,val_Spatial_Reasoning_127_shift2
val_Spatial_Reasoning_127_shift2_rephrased4,val_Spatial_Reasoning_127,The bench is situated behind the laptop.,shift,3.0,val_Spatial_Reasoning_127_shift2
val_Spatial_Reasoning_127_bw1_rephrased1,val_Spatial_Reasoning_127,The laptop is in front of the bench.,bw,,val_Spatial_Reasoning_127_bw1
val_Spatial_Reasoning_127_bw1_rephrased2,val_Spatial_Reasoning_127,The bench is situated in the direction opposite to the laptop.,bw,,val_Spatial_Reasoning_127_bw1
val_Spatial_Reasoning_127_bw1_rephrased3,val_Spatial_Reasoning_127,The laptop is positioned in front of the bench.,bw,,val_Spatial_Reasoning_127_bw1
val_Spatial_Reasoning_127_bw1_rephrased4,val_Spatial_Reasoning_127,The bench is located in the area that is not in front of the laptop.,bw,,val_Spatial_Reasoning_127_bw1
val_Spatial_Reasoning_127_bw2_rephrased1,val_Spatial_Reasoning_127,The laptop has the bench situated behind it.,bw,,val_Spatial_Reasoning_127_bw2
val_Spatial_Reasoning_127_bw2_rephrased2,val_Spatial_Reasoning_127,The bench is positioned in the direction opposite to the laptop.,bw,,val_Spatial_Reasoning_127_bw2
val_Spatial_Reasoning_127_bw2_rephrased3,val_Spatial_Reasoning_127,The bench is placed in the location immediately behind the laptop.,bw,,val_Spatial_Reasoning_127_bw2
val_Spatial_Reasoning_127_bw2_rephrased4,val_Spatial_Reasoning_127,The laptop is situated in front of the bench.,bw,,val_Spatial_Reasoning_127_bw2
val_Spatial_Reasoning_128_contrast1_rephrased1,val_Spatial_Reasoning_128,The laptop is situated above the chair.,contrast,6.0,val_Spatial_Reasoning_128_contrast1
val_Spatial_Reasoning_128_contrast1_rephrased2,val_Spatial_Reasoning_128,The laptop is positioned higher than the chair.,contrast,6.0,val_Spatial_Reasoning_128_contrast1
val_Spatial_Reasoning_128_contrast1_rephrased3,val_Spatial_Reasoning_128,The laptop is located above the chair.,contrast,6.0,val_Spatial_Reasoning_128_contrast1
val_Spatial_Reasoning_128_contrast1_rephrased4,val_Spatial_Reasoning_128,The laptop is positioned above the level of the chair.,contrast,6.0,val_Spatial_Reasoning_128_contrast1
val_Spatial_Reasoning_128_contrast2_rephrased1,val_Spatial_Reasoning_128,The laptop is positioned higher than the chair.,contrast,5.0,val_Spatial_Reasoning_128_contrast2
val_Spatial_Reasoning_128_contrast2_rephrased2,val_Spatial_Reasoning_128,Above the chair is where the laptop is located.,contrast,5.0,val_Spatial_Reasoning_128_contrast2
val_Spatial_Reasoning_128_contrast2_rephrased3,val_Spatial_Reasoning_128,The chair is situated below the laptop.,contrast,5.0,val_Spatial_Reasoning_128_contrast2
val_Spatial_Reasoning_128_contrast2_rephrased4,val_Spatial_Reasoning_128,The laptop rests at a greater height than the chair.,contrast,5.0,val_Spatial_Reasoning_128_contrast2
val_Spatial_Reasoning_128_blur1_rephrased1,val_Spatial_Reasoning_128,The laptop is positioned higher than the chair.,blur,6.0,val_Spatial_Reasoning_128_blur1
val_Spatial_Reasoning_128_blur1_rephrased2,val_Spatial_Reasoning_128,Above the chair is where the laptop is located.,blur,6.0,val_Spatial_Reasoning_128_blur1
val_Spatial_Reasoning_128_blur1_rephrased3,val_Spatial_Reasoning_128,The laptop sits at a higher elevation than the chair.,blur,6.0,val_Spatial_Reasoning_128_blur1
val_Spatial_Reasoning_128_blur1_rephrased4,val_Spatial_Reasoning_128,The laptop is situated above the level of the chair.,blur,6.0,val_Spatial_Reasoning_128_blur1
val_Spatial_Reasoning_128_blur2_rephrased1,val_Spatial_Reasoning_128,The laptop is positioned above the chair.,blur,5.0,val_Spatial_Reasoning_128_blur2
val_Spatial_Reasoning_128_blur2_rephrased2,val_Spatial_Reasoning_128,The laptop is located directly above the chair.,blur,5.0,val_Spatial_Reasoning_128_blur2
val_Spatial_Reasoning_128_blur2_rephrased3,val_Spatial_Reasoning_128,The laptop sits above the chair.,blur,5.0,val_Spatial_Reasoning_128_blur2
val_Spatial_Reasoning_128_blur2_rephrased4,val_Spatial_Reasoning_128,The laptop is situated above the chair.,blur,5.0,val_Spatial_Reasoning_128_blur2
val_Spatial_Reasoning_128_noise1_rephrased1,val_Spatial_Reasoning_128,The laptop is situated above the chair.,noise,6.0,val_Spatial_Reasoning_128_noise1
val_Spatial_Reasoning_128_noise1_rephrased2,val_Spatial_Reasoning_128,The laptop is positioned higher than the chair.,noise,6.0,val_Spatial_Reasoning_128_noise1
val_Spatial_Reasoning_128_noise1_rephrased3,val_Spatial_Reasoning_128,The laptop is placed above the level of the chair.,noise,6.0,val_Spatial_Reasoning_128_noise1
val_Spatial_Reasoning_128_noise1_rephrased4,val_Spatial_Reasoning_128,The laptop is located above the chair's surface.,noise,6.0,val_Spatial_Reasoning_128_noise1
val_Spatial_Reasoning_128_noise2_rephrased1,val_Spatial_Reasoning_128,The laptop is positioned above the chair.,noise,7.0,val_Spatial_Reasoning_128_noise2
val_Spatial_Reasoning_128_noise2_rephrased2,val_Spatial_Reasoning_128,The laptop sits higher than the chair.,noise,7.0,val_Spatial_Reasoning_128_noise2
val_Spatial_Reasoning_128_noise2_rephrased3,val_Spatial_Reasoning_128,Above the chair is where the laptop is located.,noise,7.0,val_Spatial_Reasoning_128_noise2
val_Spatial_Reasoning_128_noise2_rephrased4,val_Spatial_Reasoning_128,The laptop is situated above the chair.,noise,7.0,val_Spatial_Reasoning_128_noise2
val_Spatial_Reasoning_128_masking1_rephrased1,val_Spatial_Reasoning_128,The laptop is situated above the chair.,masking,6.0,val_Spatial_Reasoning_128_masking1
val_Spatial_Reasoning_128_masking1_rephrased2,val_Spatial_Reasoning_128,The laptop is positioned above the chair.,masking,6.0,val_Spatial_Reasoning_128_masking1
val_Spatial_Reasoning_128_masking1_rephrased3,val_Spatial_Reasoning_128,The laptop is located above the chair.,masking,6.0,val_Spatial_Reasoning_128_masking1
val_Spatial_Reasoning_128_masking1_rephrased4,val_Spatial_Reasoning_128,The laptop is placed above the chair.,masking,6.0,val_Spatial_Reasoning_128_masking1
val_Spatial_Reasoning_128_masking2_rephrased1,val_Spatial_Reasoning_128,The laptop is positioned higher than the chair.,masking,7.0,val_Spatial_Reasoning_128_masking2
val_Spatial_Reasoning_128_masking2_rephrased2,val_Spatial_Reasoning_128,The laptop sits on a level above the chair.,masking,7.0,val_Spatial_Reasoning_128_masking2
val_Spatial_Reasoning_128_masking2_rephrased3,val_Spatial_Reasoning_128,The laptop is situated above the level of the chair.,masking,7.0,val_Spatial_Reasoning_128_masking2
val_Spatial_Reasoning_128_masking2_rephrased4,val_Spatial_Reasoning_128,The laptop is placed at a higher elevation than the chair.,masking,7.0,val_Spatial_Reasoning_128_masking2
val_Spatial_Reasoning_128_rotate1_rephrased1,val_Spatial_Reasoning_128,The laptop is situated above the chair.,rotate,6.0,val_Spatial_Reasoning_128_rotate1
val_Spatial_Reasoning_128_rotate1_rephrased2,val_Spatial_Reasoning_128,The laptop is positioned above the chair.,rotate,6.0,val_Spatial_Reasoning_128_rotate1
val_Spatial_Reasoning_128_rotate1_rephrased3,val_Spatial_Reasoning_128,Above the chair is where the laptop is located.,rotate,6.0,val_Spatial_Reasoning_128_rotate1
val_Spatial_Reasoning_128_rotate1_rephrased4,val_Spatial_Reasoning_128,The laptop is placed above the chair.,rotate,6.0,val_Spatial_Reasoning_128_rotate1
val_Spatial_Reasoning_128_rotate2_rephrased1,val_Spatial_Reasoning_128,The laptop is positioned above the chair.,rotate,5.0,val_Spatial_Reasoning_128_rotate2
val_Spatial_Reasoning_128_rotate2_rephrased2,val_Spatial_Reasoning_128,The laptop sits above the chair.,rotate,5.0,val_Spatial_Reasoning_128_rotate2
val_Spatial_Reasoning_128_rotate2_rephrased3,val_Spatial_Reasoning_128,The laptop is located above the chair.,rotate,5.0,val_Spatial_Reasoning_128_rotate2
val_Spatial_Reasoning_128_rotate2_rephrased4,val_Spatial_Reasoning_128,The laptop is placed above the chair.,rotate,5.0,val_Spatial_Reasoning_128_rotate2
val_Spatial_Reasoning_128_shift1_rephrased1,val_Spatial_Reasoning_128,The laptop is situated above the chair.,shift,6.0,val_Spatial_Reasoning_128_shift1
val_Spatial_Reasoning_128_shift1_rephrased2,val_Spatial_Reasoning_128,The laptop is located above the chair.,shift,6.0,val_Spatial_Reasoning_128_shift1
val_Spatial_Reasoning_128_shift1_rephrased3,val_Spatial_Reasoning_128,The laptop is positioned above the chair.,shift,6.0,val_Spatial_Reasoning_128_shift1
val_Spatial_Reasoning_128_shift1_rephrased4,val_Spatial_Reasoning_128,The laptop is placed above the chair.,shift,6.0,val_Spatial_Reasoning_128_shift1
val_Spatial_Reasoning_128_shift2_rephrased1,val_Spatial_Reasoning_128,The laptop is situated above the chair.,shift,5.0,val_Spatial_Reasoning_128_shift2
val_Spatial_Reasoning_128_shift2_rephrased2,val_Spatial_Reasoning_128,The laptop is positioned above the chair.,shift,5.0,val_Spatial_Reasoning_128_shift2
val_Spatial_Reasoning_128_shift2_rephrased3,val_Spatial_Reasoning_128,The laptop is located above the chair.,shift,5.0,val_Spatial_Reasoning_128_shift2
val_Spatial_Reasoning_128_shift2_rephrased4,val_Spatial_Reasoning_128,The laptop is placed above the chair.,shift,5.0,val_Spatial_Reasoning_128_shift2
val_Spatial_Reasoning_128_bw1_rephrased1,val_Spatial_Reasoning_128,The laptop is situated above the chair.,bw,,val_Spatial_Reasoning_128_bw1
val_Spatial_Reasoning_128_bw1_rephrased2,val_Spatial_Reasoning_128,The laptop is positioned above the chair.,bw,,val_Spatial_Reasoning_128_bw1
val_Spatial_Reasoning_128_bw1_rephrased3,val_Spatial_Reasoning_128,The laptop is located above the chair.,bw,,val_Spatial_Reasoning_128_bw1
val_Spatial_Reasoning_128_bw1_rephrased4,val_Spatial_Reasoning_128,The laptop is placed above the chair.,bw,,val_Spatial_Reasoning_128_bw1
val_Spatial_Reasoning_128_bw2_rephrased1,val_Spatial_Reasoning_128,The laptop is situated above the chair.,bw,,val_Spatial_Reasoning_128_bw2
val_Spatial_Reasoning_128_bw2_rephrased2,val_Spatial_Reasoning_128,The laptop is located above the chair.,bw,,val_Spatial_Reasoning_128_bw2
val_Spatial_Reasoning_128_bw2_rephrased3,val_Spatial_Reasoning_128,The laptop is positioned above the chair.,bw,,val_Spatial_Reasoning_128_bw2
val_Spatial_Reasoning_128_bw2_rephrased4,val_Spatial_Reasoning_128,The laptop is placed above the chair.,bw,,val_Spatial_Reasoning_128_bw2
val_Spatial_Reasoning_129_contrast1_rephrased1,val_Spatial_Reasoning_129,The laptop is located on the bench.,contrast,5.0,val_Spatial_Reasoning_129_contrast1
val_Spatial_Reasoning_129_contrast1_rephrased2,val_Spatial_Reasoning_129,The laptop is sitting on the bench.,contrast,5.0,val_Spatial_Reasoning_129_contrast1
val_Spatial_Reasoning_129_contrast1_rephrased3,val_Spatial_Reasoning_129,The laptop is placed on the bench.,contrast,5.0,val_Spatial_Reasoning_129_contrast1
val_Spatial_Reasoning_129_contrast1_rephrased4,val_Spatial_Reasoning_129,The laptop is positioned on the bench.,contrast,5.0,val_Spatial_Reasoning_129_contrast1
val_Spatial_Reasoning_129_contrast2_rephrased1,val_Spatial_Reasoning_129,The laptop is situated on the bench.,contrast,4.0,val_Spatial_Reasoning_129_contrast2
val_Spatial_Reasoning_129_contrast2_rephrased2,val_Spatial_Reasoning_129,The laptop is positioned on the bench.,contrast,4.0,val_Spatial_Reasoning_129_contrast2
val_Spatial_Reasoning_129_contrast2_rephrased3,val_Spatial_Reasoning_129,The laptop is located on the bench.,contrast,4.0,val_Spatial_Reasoning_129_contrast2
val_Spatial_Reasoning_129_contrast2_rephrased4,val_Spatial_Reasoning_129,The laptop rests on the bench.,contrast,4.0,val_Spatial_Reasoning_129_contrast2
val_Spatial_Reasoning_129_blur1_rephrased1,val_Spatial_Reasoning_129,The laptop is situated on the bench.,blur,5.0,val_Spatial_Reasoning_129_blur1
val_Spatial_Reasoning_129_blur1_rephrased2,val_Spatial_Reasoning_129,The laptop is positioned on the bench.,blur,5.0,val_Spatial_Reasoning_129_blur1
val_Spatial_Reasoning_129_blur1_rephrased3,val_Spatial_Reasoning_129,The laptop rests on the bench.,blur,5.0,val_Spatial_Reasoning_129_blur1
val_Spatial_Reasoning_129_blur1_rephrased4,val_Spatial_Reasoning_129,The laptop is placed on the bench.,blur,5.0,val_Spatial_Reasoning_129_blur1
val_Spatial_Reasoning_129_blur2_rephrased1,val_Spatial_Reasoning_129,The laptop is situated on the bench.,blur,4.0,val_Spatial_Reasoning_129_blur2
val_Spatial_Reasoning_129_blur2_rephrased2,val_Spatial_Reasoning_129,The laptop is placed on the bench.,blur,4.0,val_Spatial_Reasoning_129_blur2
val_Spatial_Reasoning_129_blur2_rephrased3,val_Spatial_Reasoning_129,The laptop rests on the bench.,blur,4.0,val_Spatial_Reasoning_129_blur2
val_Spatial_Reasoning_129_blur2_rephrased4,val_Spatial_Reasoning_129,The laptop is positioned on the bench.,blur,4.0,val_Spatial_Reasoning_129_blur2
val_Spatial_Reasoning_129_noise1_rephrased1,val_Spatial_Reasoning_129,The laptop is positioned on the bench.,noise,10.0,val_Spatial_Reasoning_129_noise1
val_Spatial_Reasoning_129_noise1_rephrased2,val_Spatial_Reasoning_129,The laptop is located on the bench.,noise,10.0,val_Spatial_Reasoning_129_noise1
val_Spatial_Reasoning_129_noise1_rephrased3,val_Spatial_Reasoning_129,The laptop sits on the bench.,noise,10.0,val_Spatial_Reasoning_129_noise1
val_Spatial_Reasoning_129_noise1_rephrased4,val_Spatial_Reasoning_129,The laptop is situated on the bench.,noise,10.0,val_Spatial_Reasoning_129_noise1
val_Spatial_Reasoning_129_noise2_rephrased1,val_Spatial_Reasoning_129,The laptop is located on the bench.,noise,7.0,val_Spatial_Reasoning_129_noise2
val_Spatial_Reasoning_129_noise2_rephrased2,val_Spatial_Reasoning_129,The laptop sits on the bench.,noise,7.0,val_Spatial_Reasoning_129_noise2
val_Spatial_Reasoning_129_noise2_rephrased3,val_Spatial_Reasoning_129,The laptop is positioned on the bench.,noise,7.0,val_Spatial_Reasoning_129_noise2
val_Spatial_Reasoning_129_noise2_rephrased4,val_Spatial_Reasoning_129,The laptop rests on the bench.,noise,7.0,val_Spatial_Reasoning_129_noise2
val_Spatial_Reasoning_129_masking1_rephrased1,val_Spatial_Reasoning_129,The laptop is located on the bench.,masking,10.0,val_Spatial_Reasoning_129_masking1
val_Spatial_Reasoning_129_masking1_rephrased2,val_Spatial_Reasoning_129,The laptop sits on the bench.,masking,10.0,val_Spatial_Reasoning_129_masking1
val_Spatial_Reasoning_129_masking1_rephrased3,val_Spatial_Reasoning_129,The laptop is positioned on the bench.,masking,10.0,val_Spatial_Reasoning_129_masking1
val_Spatial_Reasoning_129_masking1_rephrased4,val_Spatial_Reasoning_129,The laptop is placed on the bench.,masking,10.0,val_Spatial_Reasoning_129_masking1
val_Spatial_Reasoning_129_masking2_rephrased1,val_Spatial_Reasoning_129,The laptop is situated on the bench.,masking,7.0,val_Spatial_Reasoning_129_masking2
val_Spatial_Reasoning_129_masking2_rephrased2,val_Spatial_Reasoning_129,The laptop is located on the bench.,masking,7.0,val_Spatial_Reasoning_129_masking2
val_Spatial_Reasoning_129_masking2_rephrased3,val_Spatial_Reasoning_129,The laptop is placed on the bench.,masking,7.0,val_Spatial_Reasoning_129_masking2
val_Spatial_Reasoning_129_masking2_rephrased4,val_Spatial_Reasoning_129,The laptop rests on the bench.,masking,7.0,val_Spatial_Reasoning_129_masking2
val_Spatial_Reasoning_129_rotate1_rephrased1,val_Spatial_Reasoning_129,The laptop is situated on the bench.,rotate,5.0,val_Spatial_Reasoning_129_rotate1
val_Spatial_Reasoning_129_rotate1_rephrased2,val_Spatial_Reasoning_129,The laptop is positioned on the bench.,rotate,5.0,val_Spatial_Reasoning_129_rotate1
val_Spatial_Reasoning_129_rotate1_rephrased3,val_Spatial_Reasoning_129,The laptop is placed on the bench.,rotate,5.0,val_Spatial_Reasoning_129_rotate1
val_Spatial_Reasoning_129_rotate1_rephrased4,val_Spatial_Reasoning_129,The laptop is located on the bench.,rotate,5.0,val_Spatial_Reasoning_129_rotate1
