idx,question,orig_idx
val_Spatial_Relation_57_rephrased11,Is the cake positioned to the front of the oven?,val_Spatial_Relation_57
val_Spatial_Relation_57_rephrased12,Is the oven located at the rear of the cake?,val_Spatial_Relation_57
val_Spatial_Relation_57_rephrased13,"Is the cake situated behind the oven is incorrect, so the correct version is: Is the oven situated in front of the cake?",val_Spatial_Relation_57
val_Spatial_Relation_57_rephrased14,Is the oven positioned in front of the cake?,val_Spatial_Relation_57
val_Spatial_Relation_58_rephrased1,Is the cat sitting on the backpack?,val_Spatial_Relation_58
val_Spatial_Relation_58_rephrased2,Is the cat currently on the backpack?,val_Spatial_Relation_58
val_Spatial_Relation_58_rephrased3,Is the cat located on the backpack?,val_Spatial_Relation_58
val_Spatial_Relation_58_rephrased4,Is the cat perched on the backpack?,val_Spatial_Relation_58
val_Spatial_Relation_58_rephrased5,Is there a cat on the backpack?,val_Spatial_Relation_58
val_Spatial_Relation_58_rephrased6,Is the cat positioned on the backpack?,val_Spatial_Relation_58
val_Spatial_Relation_58_rephrased7,Is the cat resting on the backpack?,val_Spatial_Relation_58
val_Spatial_Relation_58_rephrased8,Is the cat sitting atop the backpack?,val_Spatial_Relation_58
val_Spatial_Relation_58_rephrased9,Is the cat placed on the backpack?,val_Spatial_Relation_58
val_Spatial_Relation_58_rephrased10,Is the cat situated on the backpack?,val_Spatial_Relation_58
val_Spatial_Relation_58_rephrased11,Is the cat occupying the backpack?,val_Spatial_Relation_58
val_Spatial_Relation_58_rephrased12,Is the cat on top of the backpack?,val_Spatial_Relation_58
val_Spatial_Relation_58_rephrased13,Does the cat reside on the backpack?,val_Spatial_Relation_58
val_Spatial_Relation_58_rephrased14,Is the cat found on the backpack?,val_Spatial_Relation_58
val_Spatial_Relation_59_rephrased1,Is there a teddy bear located on top of the dining table?,val_Spatial_Relation_59
val_Spatial_Relation_59_rephrased2,Does the teddy bear sit on the dining table?,val_Spatial_Relation_59
val_Spatial_Relation_59_rephrased3,Is the teddy bear situated above the dining table?,val_Spatial_Relation_59
val_Spatial_Relation_59_rephrased4,Is the teddy bear placed on top of the dining table?,val_Spatial_Relation_59
val_Spatial_Relation_59_rephrased5,Is the teddy bear positioned on the dining table's surface?,val_Spatial_Relation_59
val_Spatial_Relation_59_rephrased6,Is a teddy bear found on top of the dining table?,val_Spatial_Relation_59
val_Spatial_Relation_59_rephrased7,Is the teddy bear resting on the dining table?,val_Spatial_Relation_59
val_Spatial_Relation_59_rephrased8,Is there a teddy bear on the upper part of the dining table?,val_Spatial_Relation_59
val_Spatial_Relation_59_rephrased9,Is the teddy bear perched on the dining table?,val_Spatial_Relation_59
val_Spatial_Relation_59_rephrased10,Is the teddy bear at the top of the dining table?,val_Spatial_Relation_59
val_Spatial_Relation_59_rephrased11,Does the dining table have a teddy bear on top of it?,val_Spatial_Relation_59
val_Spatial_Relation_59_rephrased12,Is the teddy bear above the dining table?,val_Spatial_Relation_59
val_Spatial_Relation_59_rephrased13,Is the upper surface of the dining table occupied by a teddy bear?,val_Spatial_Relation_59
val_Spatial_Relation_59_rephrased14,Is a teddy bear situated above the upper surface of the dining table?,val_Spatial_Relation_59
val_Spatial_Relation_60_rephrased1,Is the sandwich in contact with the dining table?,val_Spatial_Relation_60
val_Spatial_Relation_60_rephrased2,Is the sandwich currently touching the dining table?,val_Spatial_Relation_60
val_Spatial_Relation_60_rephrased3,Does the sandwich make contact with the dining table?,val_Spatial_Relation_60
val_Spatial_Relation_60_rephrased4,Is the sandwich in physical contact with the dining table?,val_Spatial_Relation_60
val_Spatial_Relation_60_rephrased5,Is the sandwich's surface in contact with the dining table?,val_Spatial_Relation_60
val_Spatial_Relation_60_rephrased6,Does the sandwich rest on the dining table?,val_Spatial_Relation_60
val_Spatial_Relation_60_rephrased7,Is the sandwich lying on the dining table?,val_Spatial_Relation_60
val_Spatial_Relation_60_rephrased8,Is the sandwich directly touching the dining table?,val_Spatial_Relation_60
val_Spatial_Relation_60_rephrased9,Is the sandwich's edge in contact with the dining table?,val_Spatial_Relation_60
val_Spatial_Relation_60_rephrased10,Is the sandwich in close proximity to the dining table?,val_Spatial_Relation_60
val_Spatial_Relation_60_rephrased11,Does the sandwich have contact with the dining table?,val_Spatial_Relation_60
val_Spatial_Relation_60_rephrased12,Is the sandwich on the surface of the dining table?,val_Spatial_Relation_60
val_Spatial_Relation_60_rephrased13,Is the sandwich situated on the dining table?,val_Spatial_Relation_60
val_Spatial_Relation_60_rephrased14,Is the sandwich in direct contact with the dining table?,val_Spatial_Relation_60
val_Spatial_Relation_61_rephrased1,Is the person located on the left side of the refrigerator?,val_Spatial_Relation_61
val_Spatial_Relation_61_rephrased2,Is the individual positioned left of the refrigerator?,val_Spatial_Relation_61
val_Spatial_Relation_61_rephrased3,Is the person situated to the left of the refrigerator?,val_Spatial_Relation_61
val_Spatial_Relation_61_rephrased4,Is the individual located to the left of the refrigerator?,val_Spatial_Relation_61
val_Spatial_Relation_61_rephrased5,Is the person positioned on the left side of the refrigerator?,val_Spatial_Relation_61
val_Spatial_Relation_61_rephrased6,Is the individual standing left of the refrigerator?,val_Spatial_Relation_61
val_Spatial_Relation_61_rephrased7,Is the person situated left of the refrigerator?,val_Spatial_Relation_61
val_Spatial_Relation_61_rephrased8,Is the individual to the left of the refrigerator?,val_Spatial_Relation_61
val_Spatial_Relation_61_rephrased9,Is the person standing on the left side of the refrigerator?,val_Spatial_Relation_61
val_Spatial_Relation_61_rephrased10,Is the individual on the left of the refrigerator?,val_Spatial_Relation_61
val_Spatial_Relation_61_rephrased11,Is the person positioned left of the refrigerator's location?,val_Spatial_Relation_61
val_Spatial_Relation_61_rephrased12,Is the individual left of the refrigerator's position?,val_Spatial_Relation_61
val_Spatial_Relation_61_rephrased13,Is the person to the left of the refrigerator's location?,val_Spatial_Relation_61
val_Spatial_Relation_61_rephrased14,Is the individual standing left of the refrigerator's position?,val_Spatial_Relation_61
val_Spatial_Relation_62_rephrased1,Is the boat currently located on the truck?,val_Spatial_Relation_62
val_Spatial_Relation_62_rephrased2,Is the boat sitting on the truck?,val_Spatial_Relation_62
val_Spatial_Relation_62_rephrased3,Is the boat on top of the truck?,val_Spatial_Relation_62
val_Spatial_Relation_62_rephrased4,Is the truck carrying the boat?,val_Spatial_Relation_62
val_Spatial_Relation_62_rephrased5,Is the boat being transported by the truck?,val_Spatial_Relation_62
val_Spatial_Relation_62_rephrased6,Is the truck supporting the boat?,val_Spatial_Relation_62
val_Spatial_Relation_62_rephrased7,Is the boat placed on the truck?,val_Spatial_Relation_62
val_Spatial_Relation_62_rephrased8,Is the boat on the back of the truck?,val_Spatial_Relation_62
val_Spatial_Relation_62_rephrased9,Is the boat on the vehicle?,val_Spatial_Relation_62
val_Spatial_Relation_62_rephrased10,Is the boat on the truck at the moment?,val_Spatial_Relation_62
val_Spatial_Relation_62_rephrased11,Is the truck holding the boat?,val_Spatial_Relation_62
val_Spatial_Relation_62_rephrased12,Is the boat loaded onto the truck?,val_Spatial_Relation_62
val_Spatial_Relation_62_rephrased13,Is the boat positioned on the truck?,val_Spatial_Relation_62
val_Spatial_Relation_62_rephrased14,Is the boat situated on the truck?,val_Spatial_Relation_62
val_Spatial_Relation_63_rephrased1,Is the teddy bear oriented towards the book?,val_Spatial_Relation_63
val_Spatial_Relation_63_rephrased2,Is the teddy bear positioned towards the book?,val_Spatial_Relation_63
val_Spatial_Relation_63_rephrased3,Is the teddy bear directed towards the book?,val_Spatial_Relation_63
val_Spatial_Relation_63_rephrased4,Is the teddy bear looking at the book?,val_Spatial_Relation_63
val_Spatial_Relation_63_rephrased5,Is the teddy bear turned towards the book?,val_Spatial_Relation_63
val_Spatial_Relation_63_rephrased6,Is the teddy bear facing the book directly?,val_Spatial_Relation_63
val_Spatial_Relation_63_rephrased7,Does the teddy bear have its front towards the book?,val_Spatial_Relation_63
val_Spatial_Relation_63_rephrased8,Is the teddy bear oriented with its front towards the book?,val_Spatial_Relation_63
val_Spatial_Relation_63_rephrased9,Is the teddy bear's direction towards the book?,val_Spatial_Relation_63
val_Spatial_Relation_63_rephrased10,Is the teddy bear's position in relation to the book?,val_Spatial_Relation_63
val_Spatial_Relation_63_rephrased11,Is the teddy bear positioned with its face towards the book?,val_Spatial_Relation_63
val_Spatial_Relation_63_rephrased12,Is the teddy bear directed with its face towards the book?,val_Spatial_Relation_63
val_Spatial_Relation_63_rephrased13,Is the teddy bear's front side facing the book?,val_Spatial_Relation_63
val_Spatial_Relation_63_rephrased14,Is the teddy bear's direction of facing towards the book?,val_Spatial_Relation_63
val_Spatial_Relation_64_rephrased1,Is the hair dryer located on the chair?,val_Spatial_Relation_64
val_Spatial_Relation_64_rephrased2,Is there a hair dryer sitting on the chair?,val_Spatial_Relation_64
val_Spatial_Relation_64_rephrased3,Is a hair dryer placed on the chair?,val_Spatial_Relation_64
val_Spatial_Relation_64_rephrased4,Is a hair dryer found on the chair?,val_Spatial_Relation_64
val_Spatial_Relation_64_rephrased5,Is the hair dryer situated on the chair?,val_Spatial_Relation_64
val_Spatial_Relation_64_rephrased6,Is the hair dryer positioned on the chair?,val_Spatial_Relation_64
val_Spatial_Relation_64_rephrased7,Is the hair dryer resting on the chair?,val_Spatial_Relation_64
val_Spatial_Relation_64_rephrased8,Is the hair dryer sitting in its place on the chair?,val_Spatial_Relation_64
val_Spatial_Relation_64_rephrased9,Is the hair dryer placed in its normal position on the chair?,val_Spatial_Relation_64
val_Spatial_Relation_64_rephrased10,Is the hair dryer on its usual spot on the chair?,val_Spatial_Relation_64
val_Spatial_Relation_64_rephrased11,Is a hair dryer on the chair in its correct place?,val_Spatial_Relation_64
val_Spatial_Relation_64_rephrased12,Is the hair dryer in its proper position on the chair?,val_Spatial_Relation_64
val_Spatial_Relation_64_rephrased13,Is the hair dryer where it belongs on the chair?,val_Spatial_Relation_64
val_Spatial_Relation_64_rephrased14,Is the hair dryer sitting in its designated spot on the chair?,val_Spatial_Relation_64
val_Spatial_Relation_65_rephrased1,Is the hot dog located at a distance from the person?,val_Spatial_Relation_65
val_Spatial_Relation_65_rephrased2,Is the hot dog far from the person's current location?,val_Spatial_Relation_65
val_Spatial_Relation_65_rephrased3,Is the hot dog situated at a considerable distance from the person?,val_Spatial_Relation_65
val_Spatial_Relation_65_rephrased4,Is the person far from the hot dog?,val_Spatial_Relation_65
val_Spatial_Relation_65_rephrased5,Is the hot dog positioned at a distance from the individual?,val_Spatial_Relation_65
val_Spatial_Relation_65_rephrased6,Is the hot dog located far away from the individual's current position?,val_Spatial_Relation_65
val_Spatial_Relation_65_rephrased7,Is the distance between the hot dog and the person considerable?,val_Spatial_Relation_65
val_Spatial_Relation_65_rephrased8,Is the hot dog situated at a great distance from the person?,val_Spatial_Relation_65
val_Spatial_Relation_65_rephrased9,Is the person located far away from the hot dog?,val_Spatial_Relation_65
val_Spatial_Relation_65_rephrased10,Is the hot dog positioned at a considerable distance from the individual?,val_Spatial_Relation_65
val_Spatial_Relation_65_rephrased11,Is the hot dog located at a great distance from the person?,val_Spatial_Relation_65
val_Spatial_Relation_65_rephrased12,Is the distance between the person and the hot dog significant?,val_Spatial_Relation_65
val_Spatial_Relation_65_rephrased13,Is the hot dog situated at a significant distance from the person?,val_Spatial_Relation_65
val_Spatial_Relation_65_rephrased14,Is the hot dog far away from the individual?,val_Spatial_Relation_65
val_Spatial_Relation_66_rephrased1,Is the umbrella situated behind the cat?,val_Spatial_Relation_66
val_Spatial_Relation_66_rephrased2,Is the umbrella located behind the cat?,val_Spatial_Relation_66
val_Spatial_Relation_66_rephrased3,Is the cat blocking the umbrella?,val_Spatial_Relation_66
val_Spatial_Relation_66_rephrased4,Is the umbrella positioned behind the feline?,val_Spatial_Relation_66
val_Spatial_Relation_66_rephrased5,Is the umbrella placed behind the cat?,val_Spatial_Relation_66
val_Spatial_Relation_66_rephrased6,Is the umbrella behind the feline?,val_Spatial_Relation_66
val_Spatial_Relation_66_rephrased7,Does the umbrella lie behind the cat?,val_Spatial_Relation_66
val_Spatial_Relation_66_rephrased8,Is the umbrella situated to the rear of the cat?,val_Spatial_Relation_66
val_Spatial_Relation_66_rephrased9,Is the cat obstructing the umbrella?,val_Spatial_Relation_66
val_Spatial_Relation_66_rephrased10,Is the umbrella positioned to the back of the cat?,val_Spatial_Relation_66
val_Spatial_Relation_66_rephrased11,Is the umbrella located to the rear of the feline?,val_Spatial_Relation_66
val_Spatial_Relation_66_rephrased12,Is the umbrella placed to the back of the cat?,val_Spatial_Relation_66
val_Spatial_Relation_66_rephrased13,Is the umbrella to the rear of the cat?,val_Spatial_Relation_66
val_Spatial_Relation_66_rephrased14,Is the umbrella behind the feline creature?,val_Spatial_Relation_66
val_Spatial_Relation_67_rephrased1,Is the bicycle positioned below the cat?,val_Spatial_Relation_67
val_Spatial_Relation_67_rephrased2,Is the bicycle situated under the cat?,val_Spatial_Relation_67
val_Spatial_Relation_67_rephrased3,Is the bicycle located beneath the cat?,val_Spatial_Relation_67
val_Spatial_Relation_67_rephrased4,Is the bicycle lying under the cat?,val_Spatial_Relation_67
val_Spatial_Relation_67_rephrased5,Is the bicycle placed underneath the cat?,val_Spatial_Relation_67
