idx,orig_idx,question,transformation_type,intensity
val_Spatial_Reasoning_206_bw1,val_Spatial_Reasoning_206,The dog is at the right side of the horse.,bw,NA
val_Spatial_Reasoning_206_bw2,val_Spatial_Reasoning_206,The dog is at the right side of the horse.,bw,NA
val_Spatial_Reasoning_207_contrast1,val_Spatial_Reasoning_207,The motorcycle is in front of the dog.,contrast,4
val_Spatial_Reasoning_207_contrast2,val_Spatial_Reasoning_207,The motorcycle is in front of the dog.,contrast,5
val_Spatial_Reasoning_207_blur1,val_Spatial_Reasoning_207,The motorcycle is in front of the dog.,blur,4
val_Spatial_Reasoning_207_blur2,val_Spatial_Reasoning_207,The motorcycle is in front of the dog.,blur,5
val_Spatial_Reasoning_207_noise1,val_Spatial_Reasoning_207,The motorcycle is in front of the dog.,noise,7
val_Spatial_Reasoning_207_noise2,val_Spatial_Reasoning_207,The motorcycle is in front of the dog.,noise,9
val_Spatial_Reasoning_207_masking1,val_Spatial_Reasoning_207,The motorcycle is in front of the dog.,masking,7
val_Spatial_Reasoning_207_masking2,val_Spatial_Reasoning_207,The motorcycle is in front of the dog.,masking,9
val_Spatial_Reasoning_207_rotate1,val_Spatial_Reasoning_207,The motorcycle is in front of the dog.,rotate,4
val_Spatial_Reasoning_207_rotate2,val_Spatial_Reasoning_207,The motorcycle is in front of the dog.,rotate,5
val_Spatial_Reasoning_207_shift1,val_Spatial_Reasoning_207,The motorcycle is in front of the dog.,shift,4
val_Spatial_Reasoning_207_shift2,val_Spatial_Reasoning_207,The motorcycle is in front of the dog.,shift,5
val_Spatial_Reasoning_207_bw1,val_Spatial_Reasoning_207,The motorcycle is in front of the dog.,bw,NA
val_Spatial_Reasoning_207_bw2,val_Spatial_Reasoning_207,The motorcycle is in front of the dog.,bw,NA
val_Spatial_Reasoning_208_contrast1,val_Spatial_Reasoning_208,The dog is beneath the bench.,contrast,4
val_Spatial_Reasoning_208_contrast2,val_Spatial_Reasoning_208,The dog is beneath the bench.,contrast,5
val_Spatial_Reasoning_208_blur1,val_Spatial_Reasoning_208,The dog is beneath the bench.,blur,4
val_Spatial_Reasoning_208_blur2,val_Spatial_Reasoning_208,The dog is beneath the bench.,blur,5
val_Spatial_Reasoning_208_noise1,val_Spatial_Reasoning_208,The dog is beneath the bench.,noise,6
val_Spatial_Reasoning_208_noise2,val_Spatial_Reasoning_208,The dog is beneath the bench.,noise,7
val_Spatial_Reasoning_208_masking1,val_Spatial_Reasoning_208,The dog is beneath the bench.,masking,6
val_Spatial_Reasoning_208_masking2,val_Spatial_Reasoning_208,The dog is beneath the bench.,masking,7
val_Spatial_Reasoning_208_rotate1,val_Spatial_Reasoning_208,The dog is beneath the bench.,rotate,4
val_Spatial_Reasoning_208_rotate2,val_Spatial_Reasoning_208,The dog is beneath the bench.,rotate,5
val_Spatial_Reasoning_208_shift1,val_Spatial_Reasoning_208,The dog is beneath the bench.,shift,4
val_Spatial_Reasoning_208_shift2,val_Spatial_Reasoning_208,The dog is beneath the bench.,shift,5
val_Spatial_Reasoning_208_bw1,val_Spatial_Reasoning_208,The dog is beneath the bench.,bw,NA
val_Spatial_Reasoning_208_bw2,val_Spatial_Reasoning_208,The dog is beneath the bench.,bw,NA
val_Spatial_Reasoning_209_contrast1,val_Spatial_Reasoning_209,The dog is beneath the bench.,contrast,7
val_Spatial_Reasoning_209_contrast2,val_Spatial_Reasoning_209,The dog is beneath the bench.,contrast,6
val_Spatial_Reasoning_209_blur1,val_Spatial_Reasoning_209,The dog is beneath the bench.,blur,7
val_Spatial_Reasoning_209_blur2,val_Spatial_Reasoning_209,The dog is beneath the bench.,blur,6
val_Spatial_Reasoning_209_noise1,val_Spatial_Reasoning_209,The dog is beneath the bench.,noise,7
val_Spatial_Reasoning_209_noise2,val_Spatial_Reasoning_209,The dog is beneath the bench.,noise,5
val_Spatial_Reasoning_209_masking1,val_Spatial_Reasoning_209,The dog is beneath the bench.,masking,7
val_Spatial_Reasoning_209_masking2,val_Spatial_Reasoning_209,The dog is beneath the bench.,masking,5
val_Spatial_Reasoning_209_rotate1,val_Spatial_Reasoning_209,The dog is beneath the bench.,rotate,7
val_Spatial_Reasoning_209_rotate2,val_Spatial_Reasoning_209,The dog is beneath the bench.,rotate,6
val_Spatial_Reasoning_209_shift1,val_Spatial_Reasoning_209,The dog is beneath the bench.,shift,7
val_Spatial_Reasoning_209_shift2,val_Spatial_Reasoning_209,The dog is beneath the bench.,shift,6
val_Spatial_Reasoning_209_bw1,val_Spatial_Reasoning_209,The dog is beneath the bench.,bw,NA
val_Spatial_Reasoning_209_bw2,val_Spatial_Reasoning_209,The dog is beneath the bench.,bw,NA
val_Spatial_Reasoning_210_contrast1,val_Spatial_Reasoning_210,The dog is on the surfboard.,contrast,3
val_Spatial_Reasoning_210_contrast2,val_Spatial_Reasoning_210,The dog is on the surfboard.,contrast,6
val_Spatial_Reasoning_210_blur1,val_Spatial_Reasoning_210,The dog is on the surfboard.,blur,3
val_Spatial_Reasoning_210_blur2,val_Spatial_Reasoning_210,The dog is on the surfboard.,blur,6
val_Spatial_Reasoning_210_noise1,val_Spatial_Reasoning_210,The dog is on the surfboard.,noise,7
val_Spatial_Reasoning_210_noise2,val_Spatial_Reasoning_210,The dog is on the surfboard.,noise,5
val_Spatial_Reasoning_210_masking1,val_Spatial_Reasoning_210,The dog is on the surfboard.,masking,7
val_Spatial_Reasoning_210_masking2,val_Spatial_Reasoning_210,The dog is on the surfboard.,masking,5
val_Spatial_Reasoning_210_rotate1,val_Spatial_Reasoning_210,The dog is on the surfboard.,rotate,3
val_Spatial_Reasoning_210_rotate2,val_Spatial_Reasoning_210,The dog is on the surfboard.,rotate,6
val_Spatial_Reasoning_210_shift1,val_Spatial_Reasoning_210,The dog is on the surfboard.,shift,3
val_Spatial_Reasoning_210_shift2,val_Spatial_Reasoning_210,The dog is on the surfboard.,shift,6
val_Spatial_Reasoning_210_bw1,val_Spatial_Reasoning_210,The dog is on the surfboard.,bw,NA
val_Spatial_Reasoning_210_bw2,val_Spatial_Reasoning_210,The dog is on the surfboard.,bw,NA
