idx,orig_idx,question,transformation_type,intensity
val_Spatial_Relation_54_shift1,val_Spatial_Relation_54,Is the teddy bear beside the bottle?,shift,3
val_Spatial_Relation_54_shift2,val_Spatial_Relation_54,Is the teddy bear beside the bottle?,shift,7
val_Spatial_Relation_54_bw1,val_Spatial_Relation_54,Is the teddy bear beside the bottle?,bw,NA
val_Spatial_Relation_54_bw2,val_Spatial_Relation_54,Is the teddy bear beside the bottle?,bw,NA
val_Spatial_Relation_55_contrast1,val_Spatial_Relation_55,Is the potted plant behind the person?,contrast,7
val_Spatial_Relation_55_contrast2,val_Spatial_Relation_55,Is the potted plant behind the person?,contrast,4
val_Spatial_Relation_55_blur1,val_Spatial_Relation_55,Is the potted plant behind the person?,blur,7
val_Spatial_Relation_55_blur2,val_Spatial_Relation_55,Is the potted plant behind the person?,blur,4
val_Spatial_Relation_55_noise1,val_Spatial_Relation_55,Is the potted plant behind the person?,noise,5
val_Spatial_Relation_55_noise2,val_Spatial_Relation_55,Is the potted plant behind the person?,noise,10
val_Spatial_Relation_55_masking1,val_Spatial_Relation_55,Is the potted plant behind the person?,masking,5
val_Spatial_Relation_55_masking2,val_Spatial_Relation_55,Is the potted plant behind the person?,masking,10
val_Spatial_Relation_55_rotate1,val_Spatial_Relation_55,Is the potted plant behind the person?,rotate,7
val_Spatial_Relation_55_rotate2,val_Spatial_Relation_55,Is the potted plant behind the person?,rotate,4
val_Spatial_Relation_55_shift1,val_Spatial_Relation_55,Is the potted plant behind the person?,shift,7
val_Spatial_Relation_55_shift2,val_Spatial_Relation_55,Is the potted plant behind the person?,shift,4
val_Spatial_Relation_55_bw1,val_Spatial_Relation_55,Is the potted plant behind the person?,bw,NA
val_Spatial_Relation_55_bw2,val_Spatial_Relation_55,Is the potted plant behind the person?,bw,NA
val_Spatial_Relation_56_contrast1,val_Spatial_Relation_56,Does the cup contain the cat?,contrast,8
val_Spatial_Relation_56_contrast2,val_Spatial_Relation_56,Does the cup contain the cat?,contrast,3
val_Spatial_Relation_56_blur1,val_Spatial_Relation_56,Does the cup contain the cat?,blur,8
val_Spatial_Relation_56_blur2,val_Spatial_Relation_56,Does the cup contain the cat?,blur,3
val_Spatial_Relation_56_noise1,val_Spatial_Relation_56,Does the cup contain the cat?,noise,6
val_Spatial_Relation_56_noise2,val_Spatial_Relation_56,Does the cup contain the cat?,noise,5
val_Spatial_Relation_56_masking1,val_Spatial_Relation_56,Does the cup contain the cat?,masking,6
val_Spatial_Relation_56_masking2,val_Spatial_Relation_56,Does the cup contain the cat?,masking,5
val_Spatial_Relation_56_rotate1,val_Spatial_Relation_56,Does the cup contain the cat?,rotate,8
val_Spatial_Relation_56_rotate2,val_Spatial_Relation_56,Does the cup contain the cat?,rotate,3
val_Spatial_Relation_56_shift1,val_Spatial_Relation_56,Does the cup contain the cat?,shift,8
val_Spatial_Relation_56_shift2,val_Spatial_Relation_56,Does the cup contain the cat?,shift,3
val_Spatial_Relation_56_bw1,val_Spatial_Relation_56,Does the cup contain the cat?,bw,NA
val_Spatial_Relation_56_bw2,val_Spatial_Relation_56,Does the cup contain the cat?,bw,NA
val_Spatial_Relation_57_contrast1,val_Spatial_Relation_57,Is the oven behind the cake?,contrast,3
val_Spatial_Relation_57_contrast2,val_Spatial_Relation_57,Is the oven behind the cake?,contrast,5
val_Spatial_Relation_57_blur1,val_Spatial_Relation_57,Is the oven behind the cake?,blur,3
val_Spatial_Relation_57_blur2,val_Spatial_Relation_57,Is the oven behind the cake?,blur,5
val_Spatial_Relation_57_noise1,val_Spatial_Relation_57,Is the oven behind the cake?,noise,5
val_Spatial_Relation_57_noise2,val_Spatial_Relation_57,Is the oven behind the cake?,noise,9
val_Spatial_Relation_57_masking1,val_Spatial_Relation_57,Is the oven behind the cake?,masking,5
val_Spatial_Relation_57_masking2,val_Spatial_Relation_57,Is the oven behind the cake?,masking,9
val_Spatial_Relation_57_rotate1,val_Spatial_Relation_57,Is the oven behind the cake?,rotate,3
val_Spatial_Relation_57_rotate2,val_Spatial_Relation_57,Is the oven behind the cake?,rotate,5
val_Spatial_Relation_57_shift1,val_Spatial_Relation_57,Is the oven behind the cake?,shift,3
val_Spatial_Relation_57_shift2,val_Spatial_Relation_57,Is the oven behind the cake?,shift,5
val_Spatial_Relation_57_bw1,val_Spatial_Relation_57,Is the oven behind the cake?,bw,NA
val_Spatial_Relation_57_bw2,val_Spatial_Relation_57,Is the oven behind the cake?,bw,NA
val_Spatial_Relation_58_contrast1,val_Spatial_Relation_58,Is the cat on the backpack?,contrast,4
val_Spatial_Relation_58_contrast2,val_Spatial_Relation_58,Is the cat on the backpack?,contrast,5
val_Spatial_Relation_58_blur1,val_Spatial_Relation_58,Is the cat on the backpack?,blur,4
val_Spatial_Relation_58_blur2,val_Spatial_Relation_58,Is the cat on the backpack?,blur,5
val_Spatial_Relation_58_noise1,val_Spatial_Relation_58,Is the cat on the backpack?,noise,10
val_Spatial_Relation_58_noise2,val_Spatial_Relation_58,Is the cat on the backpack?,noise,8
val_Spatial_Relation_58_masking1,val_Spatial_Relation_58,Is the cat on the backpack?,masking,10
val_Spatial_Relation_58_masking2,val_Spatial_Relation_58,Is the cat on the backpack?,masking,8
val_Spatial_Relation_58_rotate1,val_Spatial_Relation_58,Is the cat on the backpack?,rotate,4
val_Spatial_Relation_58_rotate2,val_Spatial_Relation_58,Is the cat on the backpack?,rotate,5
val_Spatial_Relation_58_shift1,val_Spatial_Relation_58,Is the cat on the backpack?,shift,4
val_Spatial_Relation_58_shift2,val_Spatial_Relation_58,Is the cat on the backpack?,shift,5
val_Spatial_Relation_58_bw1,val_Spatial_Relation_58,Is the cat on the backpack?,bw,NA
val_Spatial_Relation_58_bw2,val_Spatial_Relation_58,Is the cat on the backpack?,bw,NA
val_Spatial_Relation_59_contrast1,val_Spatial_Relation_59,Is the teddy bear on top of the dining table?,contrast,4
val_Spatial_Relation_59_contrast2,val_Spatial_Relation_59,Is the teddy bear on top of the dining table?,contrast,7
val_Spatial_Relation_59_blur1,val_Spatial_Relation_59,Is the teddy bear on top of the dining table?,blur,4
val_Spatial_Relation_59_blur2,val_Spatial_Relation_59,Is the teddy bear on top of the dining table?,blur,7
val_Spatial_Relation_59_noise1,val_Spatial_Relation_59,Is the teddy bear on top of the dining table?,noise,6
val_Spatial_Relation_59_noise2,val_Spatial_Relation_59,Is the teddy bear on top of the dining table?,noise,9
val_Spatial_Relation_59_masking1,val_Spatial_Relation_59,Is the teddy bear on top of the dining table?,masking,6
val_Spatial_Relation_59_masking2,val_Spatial_Relation_59,Is the teddy bear on top of the dining table?,masking,9
val_Spatial_Relation_59_rotate1,val_Spatial_Relation_59,Is the teddy bear on top of the dining table?,rotate,4
val_Spatial_Relation_59_rotate2,val_Spatial_Relation_59,Is the teddy bear on top of the dining table?,rotate,7
val_Spatial_Relation_59_shift1,val_Spatial_Relation_59,Is the teddy bear on top of the dining table?,shift,4
val_Spatial_Relation_59_shift2,val_Spatial_Relation_59,Is the teddy bear on top of the dining table?,shift,7
val_Spatial_Relation_59_bw1,val_Spatial_Relation_59,Is the teddy bear on top of the dining table?,bw,NA
val_Spatial_Relation_59_bw2,val_Spatial_Relation_59,Is the teddy bear on top of the dining table?,bw,NA
val_Spatial_Relation_60_contrast1,val_Spatial_Relation_60,Is the sandwich touching the dining table?,contrast,7
val_Spatial_Relation_60_contrast2,val_Spatial_Relation_60,Is the sandwich touching the dining table?,contrast,6
val_Spatial_Relation_60_blur1,val_Spatial_Relation_60,Is the sandwich touching the dining table?,blur,7
val_Spatial_Relation_60_blur2,val_Spatial_Relation_60,Is the sandwich touching the dining table?,blur,6
val_Spatial_Relation_60_noise1,val_Spatial_Relation_60,Is the sandwich touching the dining table?,noise,6
val_Spatial_Relation_60_noise2,val_Spatial_Relation_60,Is the sandwich touching the dining table?,noise,8
val_Spatial_Relation_60_masking1,val_Spatial_Relation_60,Is the sandwich touching the dining table?,masking,6
val_Spatial_Relation_60_masking2,val_Spatial_Relation_60,Is the sandwich touching the dining table?,masking,8
val_Spatial_Relation_60_rotate1,val_Spatial_Relation_60,Is the sandwich touching the dining table?,rotate,7
val_Spatial_Relation_60_rotate2,val_Spatial_Relation_60,Is the sandwich touching the dining table?,rotate,6
val_Spatial_Relation_60_shift1,val_Spatial_Relation_60,Is the sandwich touching the dining table?,shift,7
val_Spatial_Relation_60_shift2,val_Spatial_Relation_60,Is the sandwich touching the dining table?,shift,6
val_Spatial_Relation_60_bw1,val_Spatial_Relation_60,Is the sandwich touching the dining table?,bw,NA
val_Spatial_Relation_60_bw2,val_Spatial_Relation_60,Is the sandwich touching the dining table?,bw,NA
val_Spatial_Relation_61_contrast1,val_Spatial_Relation_61,Is the person left of the refrigerator?,contrast,6
val_Spatial_Relation_61_contrast2,val_Spatial_Relation_61,Is the person left of the refrigerator?,contrast,4
val_Spatial_Relation_61_blur1,val_Spatial_Relation_61,Is the person left of the refrigerator?,blur,6
val_Spatial_Relation_61_blur2,val_Spatial_Relation_61,Is the person left of the refrigerator?,blur,4
val_Spatial_Relation_61_noise1,val_Spatial_Relation_61,Is the person left of the refrigerator?,noise,5
val_Spatial_Relation_61_noise2,val_Spatial_Relation_61,Is the person left of the refrigerator?,noise,10
val_Spatial_Relation_61_masking1,val_Spatial_Relation_61,Is the person left of the refrigerator?,masking,5
val_Spatial_Relation_61_masking2,val_Spatial_Relation_61,Is the person left of the refrigerator?,masking,10
val_Spatial_Relation_61_rotate1,val_Spatial_Relation_61,Is the person left of the refrigerator?,rotate,6
val_Spatial_Relation_61_rotate2,val_Spatial_Relation_61,Is the person left of the refrigerator?,rotate,4
val_Spatial_Relation_61_shift1,val_Spatial_Relation_61,Is the person left of the refrigerator?,shift,6
val_Spatial_Relation_61_shift2,val_Spatial_Relation_61,Is the person left of the refrigerator?,shift,4
val_Spatial_Relation_61_bw1,val_Spatial_Relation_61,Is the person left of the refrigerator?,bw,NA
val_Spatial_Relation_61_bw2,val_Spatial_Relation_61,Is the person left of the refrigerator?,bw,NA
val_Spatial_Relation_62_contrast1,val_Spatial_Relation_62,Is the boat on the truck?,contrast,8
val_Spatial_Relation_62_contrast2,val_Spatial_Relation_62,Is the boat on the truck?,contrast,6
val_Spatial_Relation_62_blur1,val_Spatial_Relation_62,Is the boat on the truck?,blur,8
val_Spatial_Relation_62_blur2,val_Spatial_Relation_62,Is the boat on the truck?,blur,6
val_Spatial_Relation_62_noise1,val_Spatial_Relation_62,Is the boat on the truck?,noise,7
val_Spatial_Relation_62_noise2,val_Spatial_Relation_62,Is the boat on the truck?,noise,8
val_Spatial_Relation_62_masking1,val_Spatial_Relation_62,Is the boat on the truck?,masking,7
val_Spatial_Relation_62_masking2,val_Spatial_Relation_62,Is the boat on the truck?,masking,8
val_Spatial_Relation_62_rotate1,val_Spatial_Relation_62,Is the boat on the truck?,rotate,8
val_Spatial_Relation_62_rotate2,val_Spatial_Relation_62,Is the boat on the truck?,rotate,6
val_Spatial_Relation_62_shift1,val_Spatial_Relation_62,Is the boat on the truck?,shift,8
val_Spatial_Relation_62_shift2,val_Spatial_Relation_62,Is the boat on the truck?,shift,6
val_Spatial_Relation_62_bw1,val_Spatial_Relation_62,Is the boat on the truck?,bw,NA
val_Spatial_Relation_62_bw2,val_Spatial_Relation_62,Is the boat on the truck?,bw,NA
val_Spatial_Relation_63_contrast1,val_Spatial_Relation_63,Is the teddy bear facing the book?,contrast,6
val_Spatial_Relation_63_contrast2,val_Spatial_Relation_63,Is the teddy bear facing the book?,contrast,8
val_Spatial_Relation_63_blur1,val_Spatial_Relation_63,Is the teddy bear facing the book?,blur,6
val_Spatial_Relation_63_blur2,val_Spatial_Relation_63,Is the teddy bear facing the book?,blur,8
val_Spatial_Relation_63_noise1,val_Spatial_Relation_63,Is the teddy bear facing the book?,noise,10
val_Spatial_Relation_63_noise2,val_Spatial_Relation_63,Is the teddy bear facing the book?,noise,5
val_Spatial_Relation_63_masking1,val_Spatial_Relation_63,Is the teddy bear facing the book?,masking,10
val_Spatial_Relation_63_masking2,val_Spatial_Relation_63,Is the teddy bear facing the book?,masking,5
val_Spatial_Relation_63_rotate1,val_Spatial_Relation_63,Is the teddy bear facing the book?,rotate,6
val_Spatial_Relation_63_rotate2,val_Spatial_Relation_63,Is the teddy bear facing the book?,rotate,8
val_Spatial_Relation_63_shift1,val_Spatial_Relation_63,Is the teddy bear facing the book?,shift,6
val_Spatial_Relation_63_shift2,val_Spatial_Relation_63,Is the teddy bear facing the book?,shift,8
val_Spatial_Relation_63_bw1,val_Spatial_Relation_63,Is the teddy bear facing the book?,bw,NA
val_Spatial_Relation_63_bw2,val_Spatial_Relation_63,Is the teddy bear facing the book?,bw,NA
val_Spatial_Relation_64_contrast1,val_Spatial_Relation_64,Is the hair drier on the chair?,contrast,8
val_Spatial_Relation_64_contrast2,val_Spatial_Relation_64,Is the hair drier on the chair?,contrast,3
val_Spatial_Relation_64_blur1,val_Spatial_Relation_64,Is the hair drier on the chair?,blur,8
val_Spatial_Relation_64_blur2,val_Spatial_Relation_64,Is the hair drier on the chair?,blur,3
val_Spatial_Relation_64_noise1,val_Spatial_Relation_64,Is the hair drier on the chair?,noise,5
val_Spatial_Relation_64_noise2,val_Spatial_Relation_64,Is the hair drier on the chair?,noise,8
val_Spatial_Relation_64_masking1,val_Spatial_Relation_64,Is the hair drier on the chair?,masking,5
val_Spatial_Relation_64_masking2,val_Spatial_Relation_64,Is the hair drier on the chair?,masking,8
val_Spatial_Relation_64_rotate1,val_Spatial_Relation_64,Is the hair drier on the chair?,rotate,8
val_Spatial_Relation_64_rotate2,val_Spatial_Relation_64,Is the hair drier on the chair?,rotate,3
val_Spatial_Relation_64_shift1,val_Spatial_Relation_64,Is the hair drier on the chair?,shift,8
val_Spatial_Relation_64_shift2,val_Spatial_Relation_64,Is the hair drier on the chair?,shift,3
val_Spatial_Relation_64_bw1,val_Spatial_Relation_64,Is the hair drier on the chair?,bw,NA
val_Spatial_Relation_64_bw2,val_Spatial_Relation_64,Is the hair drier on the chair?,bw,NA
val_Spatial_Relation_65_contrast1,val_Spatial_Relation_65,Is the hot dog far away from the person?,contrast,8
val_Spatial_Relation_65_contrast2,val_Spatial_Relation_65,Is the hot dog far away from the person?,contrast,5
val_Spatial_Relation_65_blur1,val_Spatial_Relation_65,Is the hot dog far away from the person?,blur,8
val_Spatial_Relation_65_blur2,val_Spatial_Relation_65,Is the hot dog far away from the person?,blur,5
val_Spatial_Relation_65_noise1,val_Spatial_Relation_65,Is the hot dog far away from the person?,noise,5
val_Spatial_Relation_65_noise2,val_Spatial_Relation_65,Is the hot dog far away from the person?,noise,6
val_Spatial_Relation_65_masking1,val_Spatial_Relation_65,Is the hot dog far away from the person?,masking,5
val_Spatial_Relation_65_masking2,val_Spatial_Relation_65,Is the hot dog far away from the person?,masking,6
val_Spatial_Relation_65_rotate1,val_Spatial_Relation_65,Is the hot dog far away from the person?,rotate,8
val_Spatial_Relation_65_rotate2,val_Spatial_Relation_65,Is the hot dog far away from the person?,rotate,5
val_Spatial_Relation_65_shift1,val_Spatial_Relation_65,Is the hot dog far away from the person?,shift,8
val_Spatial_Relation_65_shift2,val_Spatial_Relation_65,Is the hot dog far away from the person?,shift,5
val_Spatial_Relation_65_bw1,val_Spatial_Relation_65,Is the hot dog far away from the person?,bw,NA
val_Spatial_Relation_65_bw2,val_Spatial_Relation_65,Is the hot dog far away from the person?,bw,NA
val_Spatial_Relation_66_contrast1,val_Spatial_Relation_66,Is the umbrella behind the cat?,contrast,4
val_Spatial_Relation_66_contrast2,val_Spatial_Relation_66,Is the umbrella behind the cat?,contrast,8
val_Spatial_Relation_66_blur1,val_Spatial_Relation_66,Is the umbrella behind the cat?,blur,4
val_Spatial_Relation_66_blur2,val_Spatial_Relation_66,Is the umbrella behind the cat?,blur,8
val_Spatial_Relation_66_noise1,val_Spatial_Relation_66,Is the umbrella behind the cat?,noise,9
val_Spatial_Relation_66_noise2,val_Spatial_Relation_66,Is the umbrella behind the cat?,noise,8
val_Spatial_Relation_66_masking1,val_Spatial_Relation_66,Is the umbrella behind the cat?,masking,9
val_Spatial_Relation_66_masking2,val_Spatial_Relation_66,Is the umbrella behind the cat?,masking,8
val_Spatial_Relation_66_rotate1,val_Spatial_Relation_66,Is the umbrella behind the cat?,rotate,4
