idx,question,orig_idx
val_Spatial_Reasoning_208_rephrased5,The bench is situated above the dog.,val_Spatial_Reasoning_208
val_Spatial_Reasoning_208_rephrased6,The dog is located below the bench.,val_Spatial_Reasoning_208
val_Spatial_Reasoning_208_rephrased7,The dog is found beneath the bench's base.,val_Spatial_Reasoning_208
val_Spatial_Reasoning_208_rephrased8,The bench is positioned on top of the dog is incorrect - The dog is positioned at the bottom of the bench.,val_Spatial_Reasoning_208
val_Spatial_Reasoning_208_rephrased9,The dog is situated beneath the bench's underside.,val_Spatial_Reasoning_208
val_Spatial_Reasoning_208_rephrased10,The dog rests at the bottom of the bench.,val_Spatial_Reasoning_208
val_Spatial_Reasoning_208_rephrased11,The bench is above the dog in a vertical sense.,val_Spatial_Reasoning_208
val_Spatial_Reasoning_208_rephrased12,The dog is at the lower end of the bench.,val_Spatial_Reasoning_208
val_Spatial_Reasoning_208_rephrased13,The dog is positioned below the bench's level.,val_Spatial_Reasoning_208
val_Spatial_Reasoning_208_rephrased14,The dog is beneath the bench's lower part.,val_Spatial_Reasoning_208
val_Spatial_Reasoning_209_rephrased1,The bench is above the dog.,val_Spatial_Reasoning_209
val_Spatial_Reasoning_209_rephrased2,The dog is located below the bench.,val_Spatial_Reasoning_209
val_Spatial_Reasoning_209_rephrased3,The dog lies underneath the bench.,val_Spatial_Reasoning_209
val_Spatial_Reasoning_209_rephrased4,Beneath the bench is where the dog is.,val_Spatial_Reasoning_209
val_Spatial_Reasoning_209_rephrased5,The dog is situated below the bench.,val_Spatial_Reasoning_209
val_Spatial_Reasoning_209_rephrased6,The bench is positioned above the dog.,val_Spatial_Reasoning_209
val_Spatial_Reasoning_209_rephrased7,The dog is positioned below the bench.,val_Spatial_Reasoning_209
val_Spatial_Reasoning_209_rephrased8,The dog is on the ground beneath the bench.,val_Spatial_Reasoning_209
val_Spatial_Reasoning_209_rephrased9,The dog is situated on the ground below the bench.,val_Spatial_Reasoning_209
val_Spatial_Reasoning_209_rephrased10,The bench is over the dog.,val_Spatial_Reasoning_209
val_Spatial_Reasoning_209_rephrased11,The dog is at the bottom of the bench.,val_Spatial_Reasoning_209
val_Spatial_Reasoning_209_rephrased12,The dog is below the level of the bench.,val_Spatial_Reasoning_209
val_Spatial_Reasoning_209_rephrased13,The dog is underneath the bench's base.,val_Spatial_Reasoning_209
val_Spatial_Reasoning_209_rephrased14,The bench is above the ground where the dog is.,val_Spatial_Reasoning_209
val_Spatial_Reasoning_210_rephrased1,The surfboard has a dog on it.,val_Spatial_Reasoning_210
val_Spatial_Reasoning_210_rephrased2,A dog is currently situated on the surfboard.,val_Spatial_Reasoning_210
val_Spatial_Reasoning_210_rephrased3,The dog is positioned on the surfboard.,val_Spatial_Reasoning_210
val_Spatial_Reasoning_210_rephrased4,The surfboard is occupied by a dog.,val_Spatial_Reasoning_210
val_Spatial_Reasoning_210_rephrased5,A dog has taken a place on the surfboard.,val_Spatial_Reasoning_210
val_Spatial_Reasoning_210_rephrased6,The dog is riding on the surfboard.,val_Spatial_Reasoning_210
val_Spatial_Reasoning_210_rephrased7,There is a dog on the surfboard.,val_Spatial_Reasoning_210
val_Spatial_Reasoning_210_rephrased8,The dog occupies a spot on the surfboard.,val_Spatial_Reasoning_210
val_Spatial_Reasoning_210_rephrased9,A dog is located on the surfboard.,val_Spatial_Reasoning_210
val_Spatial_Reasoning_210_rephrased10,The dog has found a place on the surfboard.,val_Spatial_Reasoning_210
val_Spatial_Reasoning_210_rephrased11,The surfboard is carrying a dog.,val_Spatial_Reasoning_210
val_Spatial_Reasoning_210_rephrased12,The dog is perched on the surfboard.,val_Spatial_Reasoning_210
val_Spatial_Reasoning_210_rephrased13,A dog is situated on the surfboard right now.,val_Spatial_Reasoning_210
val_Spatial_Reasoning_210_rephrased14,The dog is currently on the surfboard.,val_Spatial_Reasoning_210
