idx,orig_idx,question,transformation_type,intensity,image_idx
val_Spatial_Relation_20_masking1_rephrased1,val_Spatial_Relation_20,Is the teddy bear in contact with the laptop?,masking,9.0,val_Spatial_Relation_20_masking1
val_Spatial_Relation_20_masking1_rephrased2,val_Spatial_Relation_20,Is the laptop in physical contact with the teddy bear?,masking,9.0,val_Spatial_Relation_20_masking1
val_Spatial_Relation_20_masking1_rephrased3,val_Spatial_Relation_20,Is the teddy bear touching the laptop?,masking,9.0,val_Spatial_Relation_20_masking1
val_Spatial_Relation_20_masking1_rephrased4,val_Spatial_Relation_20,Are the laptop and teddy bear in direct physical contact?,masking,9.0,val_Spatial_Relation_20_masking1
val_Spatial_Relation_20_masking2_rephrased1,val_Spatial_Relation_20,Is the laptop in physical contact with the teddy bear?,masking,6.0,val_Spatial_Relation_20_masking2
val_Spatial_Relation_20_masking2_rephrased2,val_Spatial_Relation_20,Does the laptop have direct contact with the teddy bear?,masking,6.0,val_Spatial_Relation_20_masking2
val_Spatial_Relation_20_masking2_rephrased3,val_Spatial_Relation_20,Is there any physical contact between the laptop and the teddy bear?,masking,6.0,val_Spatial_Relation_20_masking2
val_Spatial_Relation_20_masking2_rephrased4,val_Spatial_Relation_20,Is the laptop currently in contact with the teddy bear?,masking,6.0,val_Spatial_Relation_20_masking2
val_Spatial_Relation_20_rotate1_rephrased1,val_Spatial_Relation_20,Is the laptop currently in physical contact with the teddy bear?,rotate,8.0,val_Spatial_Relation_20_rotate1
val_Spatial_Relation_20_rotate1_rephrased2,val_Spatial_Relation_20,Does the laptop have any part of it in direct contact with the teddy bear?,rotate,8.0,val_Spatial_Relation_20_rotate1
val_Spatial_Relation_20_rotate1_rephrased3,val_Spatial_Relation_20,Is there any part of the laptop making direct contact with the teddy bear?,rotate,8.0,val_Spatial_Relation_20_rotate1
val_Spatial_Relation_20_rotate1_rephrased4,val_Spatial_Relation_20,Is the laptop in direct physical contact with the teddy bear?,rotate,8.0,val_Spatial_Relation_20_rotate1
val_Spatial_Relation_20_rotate2_rephrased1,val_Spatial_Relation_20,Is the laptop in physical contact with the teddy bear?,rotate,3.0,val_Spatial_Relation_20_rotate2
val_Spatial_Relation_20_rotate2_rephrased2,val_Spatial_Relation_20,Is there any part of the laptop that is touching the teddy bear?,rotate,3.0,val_Spatial_Relation_20_rotate2
val_Spatial_Relation_20_rotate2_rephrased3,val_Spatial_Relation_20,Is the laptop making direct contact with the teddy bear?,rotate,3.0,val_Spatial_Relation_20_rotate2
val_Spatial_Relation_20_rotate2_rephrased4,val_Spatial_Relation_20,Is the laptop's surface in direct contact with the teddy bear's surface?,rotate,3.0,val_Spatial_Relation_20_rotate2
val_Spatial_Relation_20_shift1_rephrased1,val_Spatial_Relation_20,Is the teddy bear in contact with the laptop?,shift,8.0,val_Spatial_Relation_20_shift1
val_Spatial_Relation_20_shift1_rephrased2,val_Spatial_Relation_20,Is the laptop in physical contact with the teddy bear?,shift,8.0,val_Spatial_Relation_20_shift1
val_Spatial_Relation_20_shift1_rephrased3,val_Spatial_Relation_20,Is the teddy bear directly touching the laptop?,shift,8.0,val_Spatial_Relation_20_shift1
val_Spatial_Relation_20_shift1_rephrased4,val_Spatial_Relation_20,Is the laptop currently in contact with the teddy bear?,shift,8.0,val_Spatial_Relation_20_shift1
val_Spatial_Relation_20_shift2_rephrased1,val_Spatial_Relation_20,Is the teddy bear in physical contact with the laptop?,shift,3.0,val_Spatial_Relation_20_shift2
val_Spatial_Relation_20_shift2_rephrased2,val_Spatial_Relation_20,Is the laptop in direct contact with the teddy bear?,shift,3.0,val_Spatial_Relation_20_shift2
val_Spatial_Relation_20_shift2_rephrased3,val_Spatial_Relation_20,Is the teddy bear currently touching the laptop?,shift,3.0,val_Spatial_Relation_20_shift2
val_Spatial_Relation_20_shift2_rephrased4,val_Spatial_Relation_20,Is the laptop making direct physical contact with the teddy bear?,shift,3.0,val_Spatial_Relation_20_shift2
val_Spatial_Relation_20_bw1_rephrased1,val_Spatial_Relation_20,Is the laptop in physical contact with the teddy bear?,bw,,val_Spatial_Relation_20_bw1
val_Spatial_Relation_20_bw1_rephrased2,val_Spatial_Relation_20,Does the laptop have any part of it touching the teddy bear?,bw,,val_Spatial_Relation_20_bw1
val_Spatial_Relation_20_bw1_rephrased3,val_Spatial_Relation_20,Is the laptop directly in contact with the teddy bear?,bw,,val_Spatial_Relation_20_bw1
val_Spatial_Relation_20_bw1_rephrased4,val_Spatial_Relation_20,Is the laptop's surface making contact with the teddy bear?,bw,,val_Spatial_Relation_20_bw1
val_Spatial_Relation_20_bw2_rephrased1,val_Spatial_Relation_20,Is the laptop in physical contact with the teddy bear?,bw,,val_Spatial_Relation_20_bw2
val_Spatial_Relation_20_bw2_rephrased2,val_Spatial_Relation_20,Does the laptop have any direct physical contact with the teddy bear?,bw,,val_Spatial_Relation_20_bw2
val_Spatial_Relation_20_bw2_rephrased3,val_Spatial_Relation_20,Is there any physical contact between the laptop and the teddy bear?,bw,,val_Spatial_Relation_20_bw2
val_Spatial_Relation_20_bw2_rephrased4,val_Spatial_Relation_20,Is the laptop making direct physical contact with the teddy bear?,bw,,val_Spatial_Relation_20_bw2
val_Spatial_Relation_21_contrast1_rephrased1,val_Spatial_Relation_21,Is the cat positioned above the dining table?,contrast,7.0,val_Spatial_Relation_21_contrast1
val_Spatial_Relation_21_contrast1_rephrased2,val_Spatial_Relation_21,Does the cat's body overlap the dining table?,contrast,7.0,val_Spatial_Relation_21_contrast1
val_Spatial_Relation_21_contrast1_rephrased3,val_Spatial_Relation_21,Is the dining table located beneath the cat's body?,contrast,7.0,val_Spatial_Relation_21_contrast1
val_Spatial_Relation_21_contrast1_rephrased4,val_Spatial_Relation_21,Is the cat situated on top of the dining table?,contrast,7.0,val_Spatial_Relation_21_contrast1
val_Spatial_Relation_21_contrast2_rephrased1,val_Spatial_Relation_21,Is the cat positioned above the dining table?,contrast,4.0,val_Spatial_Relation_21_contrast2
val_Spatial_Relation_21_contrast2_rephrased2,val_Spatial_Relation_21,Is the dining table situated below the cat?,contrast,4.0,val_Spatial_Relation_21_contrast2
val_Spatial_Relation_21_contrast2_rephrased3,val_Spatial_Relation_21,Does the cat have its body directly above the dining table?,contrast,4.0,val_Spatial_Relation_21_contrast2
val_Spatial_Relation_21_contrast2_rephrased4,val_Spatial_Relation_21,Is the dining table located underneath the cat?,contrast,4.0,val_Spatial_Relation_21_contrast2
val_Spatial_Relation_21_blur1_rephrased1,val_Spatial_Relation_21,Is the dining table positioned below the cat?,blur,7.0,val_Spatial_Relation_21_blur1
val_Spatial_Relation_21_blur1_rephrased2,val_Spatial_Relation_21,Is the cat directly above the dining table?,blur,7.0,val_Spatial_Relation_21_blur1
val_Spatial_Relation_21_blur1_rephrased3,val_Spatial_Relation_21,Is the dining table located under the cat's presence?,blur,7.0,val_Spatial_Relation_21_blur1
val_Spatial_Relation_21_blur1_rephrased4,val_Spatial_Relation_21,Is the cat positioned above the dining table?,blur,7.0,val_Spatial_Relation_21_blur1
val_Spatial_Relation_21_blur2_rephrased1,val_Spatial_Relation_21,Is the cat positioned above the dining table?,blur,4.0,val_Spatial_Relation_21_blur2
val_Spatial_Relation_21_blur2_rephrased2,val_Spatial_Relation_21,Does the dining table have the cat on top of it?,blur,4.0,val_Spatial_Relation_21_blur2
val_Spatial_Relation_21_blur2_rephrased3,val_Spatial_Relation_21,Is the dining table located beneath the cat?,blur,4.0,val_Spatial_Relation_21_blur2
val_Spatial_Relation_21_blur2_rephrased4,val_Spatial_Relation_21,Is the cat situated above the dining table?,blur,4.0,val_Spatial_Relation_21_blur2
val_Spatial_Relation_21_noise1_rephrased1,val_Spatial_Relation_21,Is the cat positioned above the dining table?,noise,6.0,val_Spatial_Relation_21_noise1
val_Spatial_Relation_21_noise1_rephrased2,val_Spatial_Relation_21,Is the dining table located directly below the cat?,noise,6.0,val_Spatial_Relation_21_noise1
val_Spatial_Relation_21_noise1_rephrased3,val_Spatial_Relation_21,Does the cat sit on top of the dining table?,noise,6.0,val_Spatial_Relation_21_noise1
val_Spatial_Relation_21_noise1_rephrased4,val_Spatial_Relation_21,Is the dining table situated underneath the cat?,noise,6.0,val_Spatial_Relation_21_noise1
val_Spatial_Relation_21_noise2_rephrased1,val_Spatial_Relation_21,Is the cat positioned above the dining table?,noise,8.0,val_Spatial_Relation_21_noise2
val_Spatial_Relation_21_noise2_rephrased2,val_Spatial_Relation_21,Is the dining table located below the cat?,noise,8.0,val_Spatial_Relation_21_noise2
val_Spatial_Relation_21_noise2_rephrased3,val_Spatial_Relation_21,Does the cat sit on top of the dining table?,noise,8.0,val_Spatial_Relation_21_noise2
val_Spatial_Relation_21_noise2_rephrased4,val_Spatial_Relation_21,Is the dining table situated under the cat's presence?,noise,8.0,val_Spatial_Relation_21_noise2
val_Spatial_Relation_21_masking1_rephrased1,val_Spatial_Relation_21,Is the cat positioned above the dining table?,masking,6.0,val_Spatial_Relation_21_masking1
val_Spatial_Relation_21_masking1_rephrased2,val_Spatial_Relation_21,Is the dining table situated below the cat?,masking,6.0,val_Spatial_Relation_21_masking1
val_Spatial_Relation_21_masking1_rephrased3,val_Spatial_Relation_21,Does the cat loom over the dining table?,masking,6.0,val_Spatial_Relation_21_masking1
val_Spatial_Relation_21_masking1_rephrased4,val_Spatial_Relation_21,Is the dining table located beneath the cat?,masking,6.0,val_Spatial_Relation_21_masking1
val_Spatial_Relation_21_masking2_rephrased1,val_Spatial_Relation_21,Is the cat positioned above the dining table?,masking,8.0,val_Spatial_Relation_21_masking2
val_Spatial_Relation_21_masking2_rephrased2,val_Spatial_Relation_21,Is the dining table situated below the cat?,masking,8.0,val_Spatial_Relation_21_masking2
val_Spatial_Relation_21_masking2_rephrased3,val_Spatial_Relation_21,Is the cat directly above the dining table?,masking,8.0,val_Spatial_Relation_21_masking2
val_Spatial_Relation_21_masking2_rephrased4,val_Spatial_Relation_21,Is the dining table underneath the cat?,masking,8.0,val_Spatial_Relation_21_masking2
val_Spatial_Relation_21_rotate1_rephrased1,val_Spatial_Relation_21,Is the cat above the dining table?,rotate,7.0,val_Spatial_Relation_21_rotate1
val_Spatial_Relation_21_rotate1_rephrased2,val_Spatial_Relation_21,Is the dining table positioned below the cat?,rotate,7.0,val_Spatial_Relation_21_rotate1
val_Spatial_Relation_21_rotate1_rephrased3,val_Spatial_Relation_21,Is the cat sitting on top of the dining table?,rotate,7.0,val_Spatial_Relation_21_rotate1
val_Spatial_Relation_21_rotate1_rephrased4,val_Spatial_Relation_21,Is the dining table located beneath the cat?,rotate,7.0,val_Spatial_Relation_21_rotate1
val_Spatial_Relation_21_rotate2_rephrased1,val_Spatial_Relation_21,Is the cat positioned above the dining table?,rotate,4.0,val_Spatial_Relation_21_rotate2
val_Spatial_Relation_21_rotate2_rephrased2,val_Spatial_Relation_21,Does the dining table lie beneath the cat?,rotate,4.0,val_Spatial_Relation_21_rotate2
val_Spatial_Relation_21_rotate2_rephrased3,val_Spatial_Relation_21,Is the cat directly above the dining table?,rotate,4.0,val_Spatial_Relation_21_rotate2
val_Spatial_Relation_21_rotate2_rephrased4,val_Spatial_Relation_21,Is the dining table located underneath the cat?,rotate,4.0,val_Spatial_Relation_21_rotate2
val_Spatial_Relation_21_shift1_rephrased1,val_Spatial_Relation_21,Is the cat positioned above the dining table?,shift,7.0,val_Spatial_Relation_21_shift1
val_Spatial_Relation_21_shift1_rephrased2,val_Spatial_Relation_21,Does the dining table have the cat situated above it?,shift,7.0,val_Spatial_Relation_21_shift1
val_Spatial_Relation_21_shift1_rephrased3,val_Spatial_Relation_21,Is the dining table located below the cat?,shift,7.0,val_Spatial_Relation_21_shift1
val_Spatial_Relation_21_shift1_rephrased4,val_Spatial_Relation_21,Is the cat placed above the dining table?,shift,7.0,val_Spatial_Relation_21_shift1
val_Spatial_Relation_21_shift2_rephrased1,val_Spatial_Relation_21,Is the dining table located beneath the cat?,shift,4.0,val_Spatial_Relation_21_shift2
val_Spatial_Relation_21_shift2_rephrased2,val_Spatial_Relation_21,Does the cat have the dining table positioned below it?,shift,4.0,val_Spatial_Relation_21_shift2
val_Spatial_Relation_21_shift2_rephrased3,val_Spatial_Relation_21,Is the cat sitting above the dining table?,shift,4.0,val_Spatial_Relation_21_shift2
val_Spatial_Relation_21_shift2_rephrased4,val_Spatial_Relation_21,Is the dining table situated under the cat's location?,shift,4.0,val_Spatial_Relation_21_shift2
val_Spatial_Relation_21_bw1_rephrased1,val_Spatial_Relation_21,Is the cat positioned above the dining table?,bw,,val_Spatial_Relation_21_bw1
val_Spatial_Relation_21_bw1_rephrased2,val_Spatial_Relation_21,Does the dining table lie underneath the cat?,bw,,val_Spatial_Relation_21_bw1
val_Spatial_Relation_21_bw1_rephrased3,val_Spatial_Relation_21,Is the cat situated above the dining table?,bw,,val_Spatial_Relation_21_bw1
val_Spatial_Relation_21_bw1_rephrased4,val_Spatial_Relation_21,Is the dining table underneath the cat?,bw,,val_Spatial_Relation_21_bw1
val_Spatial_Relation_21_bw2_rephrased1,val_Spatial_Relation_21,Is the cat positioned above the dining table?,bw,,val_Spatial_Relation_21_bw2
val_Spatial_Relation_21_bw2_rephrased2,val_Spatial_Relation_21,Is the dining table situated below the cat?,bw,,val_Spatial_Relation_21_bw2
val_Spatial_Relation_21_bw2_rephrased3,val_Spatial_Relation_21,Does the cat have its body above the dining table?,bw,,val_Spatial_Relation_21_bw2
val_Spatial_Relation_21_bw2_rephrased4,val_Spatial_Relation_21,Is the dining table located under the cat's body?,bw,,val_Spatial_Relation_21_bw2
val_Spatial_Relation_22_contrast1_rephrased1,val_Spatial_Relation_22,Is the pizza in physical contact with the person?,contrast,6.0,val_Spatial_Relation_22_contrast1
val_Spatial_Relation_22_contrast1_rephrased2,val_Spatial_Relation_22,Is the person's body in contact with the pizza?,contrast,6.0,val_Spatial_Relation_22_contrast1
val_Spatial_Relation_22_contrast1_rephrased3,val_Spatial_Relation_22,Does the pizza have any part of it that is in contact with the person?,contrast,6.0,val_Spatial_Relation_22_contrast1
val_Spatial_Relation_22_contrast1_rephrased4,val_Spatial_Relation_22,Is there any direct contact between the person and the pizza?,contrast,6.0,val_Spatial_Relation_22_contrast1
val_Spatial_Relation_22_contrast2_rephrased1,val_Spatial_Relation_22,Is the person in contact with the pizza?,contrast,5.0,val_Spatial_Relation_22_contrast2
val_Spatial_Relation_22_contrast2_rephrased2,val_Spatial_Relation_22,Is the pizza in physical contact with the person?,contrast,5.0,val_Spatial_Relation_22_contrast2
val_Spatial_Relation_22_contrast2_rephrased3,val_Spatial_Relation_22,Is the pizza touching the person's body?,contrast,5.0,val_Spatial_Relation_22_contrast2
val_Spatial_Relation_22_contrast2_rephrased4,val_Spatial_Relation_22,Does the person have physical contact with the pizza?,contrast,5.0,val_Spatial_Relation_22_contrast2
val_Spatial_Relation_22_blur1_rephrased1,val_Spatial_Relation_22,Is the pizza in physical contact with the person?,blur,6.0,val_Spatial_Relation_22_blur1
val_Spatial_Relation_22_blur1_rephrased2,val_Spatial_Relation_22,Does the pizza have any direct contact with the person's body?,blur,6.0,val_Spatial_Relation_22_blur1
val_Spatial_Relation_22_blur1_rephrased3,val_Spatial_Relation_22,Is the person's body in direct contact with the pizza?,blur,6.0,val_Spatial_Relation_22_blur1
val_Spatial_Relation_22_blur1_rephrased4,val_Spatial_Relation_22,Is the pizza currently in contact with the person's physical form?,blur,6.0,val_Spatial_Relation_22_blur1
val_Spatial_Relation_22_blur2_rephrased1,val_Spatial_Relation_22,Is the person in contact with the pizza?,blur,5.0,val_Spatial_Relation_22_blur2
val_Spatial_Relation_22_blur2_rephrased2,val_Spatial_Relation_22,Is the pizza making physical contact with the person?,blur,5.0,val_Spatial_Relation_22_blur2
val_Spatial_Relation_22_blur2_rephrased3,val_Spatial_Relation_22,Does the pizza have direct physical contact with the person?,blur,5.0,val_Spatial_Relation_22_blur2
val_Spatial_Relation_22_blur2_rephrased4,val_Spatial_Relation_22,Is the pizza in physical contact with the person?,blur,5.0,val_Spatial_Relation_22_blur2
