question,id,audio_path,optionA,optionB,optionC,optionD,correct,source_wavs,source_categories,orig_idx,idx
How many distinct categories of sound can be found in this audio file?,105,audios/105.wav,3,1,2,0,B,['/home/data/ESC-50/ESC-50-master/audio/3-118069-B-27.wav'],['brushing_teeth'],105,105_rephrased9
What is the count of distinct sound categories within this audio file?,105,audios/105.wav,3,1,2,0,B,['/home/data/ESC-50/ESC-50-master/audio/3-118069-B-27.wav'],['brushing_teeth'],105,105_rephrased10
Count the number of distinct sound sources in this recording.,106,audios/106.wav,3,2,1,0,C,['/home/data/ESC-50/ESC-50-master/audio/5-243450-A-14.wav'],['chirping_birds'],106,106_rephrased1
Identify the total number of unique sound sources in this recording.,106,audios/106.wav,3,2,1,0,C,['/home/data/ESC-50/ESC-50-master/audio/5-243450-A-14.wav'],['chirping_birds'],106,106_rephrased2
How many different sound sources are present in this recording?,106,audios/106.wav,3,2,1,0,C,['/home/data/ESC-50/ESC-50-master/audio/5-243450-A-14.wav'],['chirping_birds'],106,106_rephrased3
Determine the total count of unique sound sources in this recording.,106,audios/106.wav,3,2,1,0,C,['/home/data/ESC-50/ESC-50-master/audio/5-243450-A-14.wav'],['chirping_birds'],106,106_rephrased4
What is the number of distinct sound sources in this recording?,106,audios/106.wav,3,2,1,0,C,['/home/data/ESC-50/ESC-50-master/audio/5-243450-A-14.wav'],['chirping_birds'],106,106_rephrased5
Count the distinct sound sources within this recording.,106,audios/106.wav,3,2,1,0,C,['/home/data/ESC-50/ESC-50-master/audio/5-243450-A-14.wav'],['chirping_birds'],106,106_rephrased6
How many unique sound sources can be identified in this recording?,106,audios/106.wav,3,2,1,0,C,['/home/data/ESC-50/ESC-50-master/audio/5-243450-A-14.wav'],['chirping_birds'],106,106_rephrased7
Identify the number of unique sound sources present in this recording.,106,audios/106.wav,3,2,1,0,C,['/home/data/ESC-50/ESC-50-master/audio/5-243450-A-14.wav'],['chirping_birds'],106,106_rephrased8
Determine the count of unique sound sources in this recording.,106,audios/106.wav,3,2,1,0,C,['/home/data/ESC-50/ESC-50-master/audio/5-243450-A-14.wav'],['chirping_birds'],106,106_rephrased9
What is the total number of unique sound sources in this recording?,106,audios/106.wav,3,2,1,0,C,['/home/data/ESC-50/ESC-50-master/audio/5-243450-A-14.wav'],['chirping_birds'],106,106_rephrased10
What number of distinct sound sources is present in the audio file?,107,audios/107.wav,2,3,4,5,B,"['/home/data/ESC-50/ESC-50-master/audio/5-160614-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-250869-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-182613-B-11.wav']","['fireworks', 'pig', 'sea_waves']",107,107_rephrased1
How many different sound sources are incorporated into the audio?,107,audios/107.wav,2,3,4,5,B,"['/home/data/ESC-50/ESC-50-master/audio/5-160614-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-250869-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-182613-B-11.wav']","['fireworks', 'pig', 'sea_waves']",107,107_rephrased2
How many separate sound sources are present within the audio?,107,audios/107.wav,2,3,4,5,B,"['/home/data/ESC-50/ESC-50-master/audio/5-160614-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-250869-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-182613-B-11.wav']","['fireworks', 'pig', 'sea_waves']",107,107_rephrased3
How many distinct sound sources make up the audio content?,107,audios/107.wav,2,3,4,5,B,"['/home/data/ESC-50/ESC-50-master/audio/5-160614-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-250869-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-182613-B-11.wav']","['fireworks', 'pig', 'sea_waves']",107,107_rephrased4
What is the total count of separate sound sources in the audio?,107,audios/107.wav,2,3,4,5,B,"['/home/data/ESC-50/ESC-50-master/audio/5-160614-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-250869-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-182613-B-11.wav']","['fireworks', 'pig', 'sea_waves']",107,107_rephrased5
How many different sound sources are included within the audio?,107,audios/107.wav,2,3,4,5,B,"['/home/data/ESC-50/ESC-50-master/audio/5-160614-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-250869-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-182613-B-11.wav']","['fireworks', 'pig', 'sea_waves']",107,107_rephrased6
What number of separate sound sources can be identified in the audio?,107,audios/107.wav,2,3,4,5,B,"['/home/data/ESC-50/ESC-50-master/audio/5-160614-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-250869-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-182613-B-11.wav']","['fireworks', 'pig', 'sea_waves']",107,107_rephrased7
How many distinct sound sources are included in the audio composition?,107,audios/107.wav,2,3,4,5,B,"['/home/data/ESC-50/ESC-50-master/audio/5-160614-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-250869-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-182613-B-11.wav']","['fireworks', 'pig', 'sea_waves']",107,107_rephrased8
How many separate sound sources are part of the audio recording?,107,audios/107.wav,2,3,4,5,B,"['/home/data/ESC-50/ESC-50-master/audio/5-160614-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-250869-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-182613-B-11.wav']","['fireworks', 'pig', 'sea_waves']",107,107_rephrased9
What is the total number of separate sound sources in the audio?,107,audios/107.wav,2,3,4,5,B,"['/home/data/ESC-50/ESC-50-master/audio/5-160614-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-250869-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/4-182613-B-11.wav']","['fireworks', 'pig', 'sea_waves']",107,107_rephrased10
What is the total number of distinct sound sources present in this clip?,109,audios/109.wav,2,3,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav']","['drinking_sipping', 'drinking_sipping', 'drinking_sipping', 'drinking_sipping']",109,109_rephrased1
How many different sound sources are audible in this clip?,109,audios/109.wav,2,3,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav']","['drinking_sipping', 'drinking_sipping', 'drinking_sipping', 'drinking_sipping']",109,109_rephrased2
Can you identify the various sound sources that can be heard in this clip?,109,audios/109.wav,2,3,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav']","['drinking_sipping', 'drinking_sipping', 'drinking_sipping', 'drinking_sipping']",109,109_rephrased3
What are the different sound sources that are noticeable in this clip?,109,audios/109.wav,2,3,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav']","['drinking_sipping', 'drinking_sipping', 'drinking_sipping', 'drinking_sipping']",109,109_rephrased4
How many different sound sources can be distinguished in this clip?,109,audios/109.wav,2,3,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav']","['drinking_sipping', 'drinking_sipping', 'drinking_sipping', 'drinking_sipping']",109,109_rephrased5
What number of distinct sound sources are present in this audio clip?,109,audios/109.wav,2,3,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav']","['drinking_sipping', 'drinking_sipping', 'drinking_sipping', 'drinking_sipping']",109,109_rephrased6
How many different sound sources can be detected in this clip?,109,audios/109.wav,2,3,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav']","['drinking_sipping', 'drinking_sipping', 'drinking_sipping', 'drinking_sipping']",109,109_rephrased7
Can you count the different sound sources that are present in this clip?,109,audios/109.wav,2,3,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav']","['drinking_sipping', 'drinking_sipping', 'drinking_sipping', 'drinking_sipping']",109,109_rephrased8
What is the total count of different sound sources in this audio clip?,109,audios/109.wav,2,3,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav']","['drinking_sipping', 'drinking_sipping', 'drinking_sipping', 'drinking_sipping']",109,109_rephrased9
How many distinct sound sources can be identified in this audio recording?,109,audios/109.wav,2,3,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav', '/home/data/ESC-50/ESC-50-master/audio/1-79146-A-29.wav']","['drinking_sipping', 'drinking_sipping', 'drinking_sipping', 'drinking_sipping']",109,109_rephrased10
How many unique sound sources are present in the given audio file?,110,audios/110.wav,3,2,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav']","['siren', 'siren', 'siren', 'siren']",110,110_rephrased1
What number of distinct sound sources can be identified in the audio file?,110,audios/110.wav,3,2,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav']","['siren', 'siren', 'siren', 'siren']",110,110_rephrased2
What is the count of distinct sound sources within the audio file?,110,audios/110.wav,3,2,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav']","['siren', 'siren', 'siren', 'siren']",110,110_rephrased3
How many different sound sources can be detected in the audio file?,110,audios/110.wav,3,2,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav']","['siren', 'siren', 'siren', 'siren']",110,110_rephrased4
What is the total count of distinct sound sources in the audio file?,110,audios/110.wav,3,2,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav']","['siren', 'siren', 'siren', 'siren']",110,110_rephrased5
What is the number of distinct sound sources that can be found in the audio file?,110,audios/110.wav,3,2,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav']","['siren', 'siren', 'siren', 'siren']",110,110_rephrased6
How many different sound sources are contained within the audio file?,110,audios/110.wav,3,2,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav']","['siren', 'siren', 'siren', 'siren']",110,110_rephrased7
What is the number of unique sound sources present in the audio file's contents?,110,audios/110.wav,3,2,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav']","['siren', 'siren', 'siren', 'siren']",110,110_rephrased8
How many distinct sound sources are included in the audio file's sound composition?,110,audios/110.wav,3,2,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav']","['siren', 'siren', 'siren', 'siren']",110,110_rephrased9
What is the count of different sound sources that are present in the audio file?,110,audios/110.wav,3,2,1,0,C,"['/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/5-117122-A-42.wav']","['siren', 'siren', 'siren', 'siren']",110,110_rephrased10
What variety of sounds can be distinguished in this recording?,111,audios/111.wav,3,5,2,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/2-152964-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/4-204777-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav']","['fireworks', 'mouse_click', 'glass_breaking', 'fireworks', 'fireworks']",111,111_rephrased1
How many distinct types of sounds can be heard in this recording?,111,audios/111.wav,3,5,2,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/2-152964-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/4-204777-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav']","['fireworks', 'mouse_click', 'glass_breaking', 'fireworks', 'fireworks']",111,111_rephrased2
Can different types of sounds be identified within this recording?,111,audios/111.wav,3,5,2,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/2-152964-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/4-204777-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav']","['fireworks', 'mouse_click', 'glass_breaking', 'fireworks', 'fireworks']",111,111_rephrased3
What types of sounds can be identified in the audio of this recording?,111,audios/111.wav,3,5,2,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/2-152964-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/4-204777-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav']","['fireworks', 'mouse_click', 'glass_breaking', 'fireworks', 'fireworks']",111,111_rephrased4
How many distinct sound types can be pinpointed in this recording?,111,audios/111.wav,3,5,2,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/2-152964-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/4-204777-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav']","['fireworks', 'mouse_click', 'glass_breaking', 'fireworks', 'fireworks']",111,111_rephrased5
What kinds of sounds can be distinguished from one another in this recording?,111,audios/111.wav,3,5,2,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/2-152964-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/4-204777-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav']","['fireworks', 'mouse_click', 'glass_breaking', 'fireworks', 'fireworks']",111,111_rephrased6
Can various types of sounds be identified in this recording?,111,audios/111.wav,3,5,2,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/2-152964-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/4-204777-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav']","['fireworks', 'mouse_click', 'glass_breaking', 'fireworks', 'fireworks']",111,111_rephrased7
How many different types of sounds are present in this recording?,111,audios/111.wav,3,5,2,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/2-152964-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/4-204777-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav']","['fireworks', 'mouse_click', 'glass_breaking', 'fireworks', 'fireworks']",111,111_rephrased8
What types of distinct sounds can be heard in this recording?,111,audios/111.wav,3,5,2,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/2-152964-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/4-204777-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav']","['fireworks', 'mouse_click', 'glass_breaking', 'fireworks', 'fireworks']",111,111_rephrased9
Can the different types of sounds in this recording be identified?,111,audios/111.wav,3,5,2,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/2-152964-A-31.wav', '/home/data/ESC-50/ESC-50-master/audio/4-204777-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115546-A-48.wav']","['fireworks', 'mouse_click', 'glass_breaking', 'fireworks', 'fireworks']",111,111_rephrased10
